Date,Company,Ticker,Close_Price,Industry,Sector
5/4/2023,Unitedhealth Group,UNH,487.28,Medical Specialities,Health Care
5/5/2023,Unitedhealth Group,UNH,494.28,Medical Specialities,Health Care
5/8/2023,Unitedhealth Group,UNH,492.62,Medical Specialities,Health Care
5/9/2023,Unitedhealth Group,UNH,490.38,Medical Specialities,Health Care
5/10/2023,Unitedhealth Group,UNH,490.07,Medical Specialities,Health Care
5/11/2023,Unitedhealth Group,UNH,488.76,Medical Specialities,Health Care
5/12/2023,Unitedhealth Group,UNH,491.23,Medical Specialities,Health Care
5/15/2023,Unitedhealth Group,UNH,486.86,Medical Specialities,Health Care
5/16/2023,Unitedhealth Group,UNH,479.72,Medical Specialities,Health Care
5/17/2023,Unitedhealth Group,UNH,484.81,Medical Specialities,Health Care
5/18/2023,Unitedhealth Group,UNH,479.23,Medical Specialities,Health Care
5/19/2023,Unitedhealth Group,UNH,478.82,Medical Specialities,Health Care
5/22/2023,Unitedhealth Group,UNH,480.62,Medical Specialities,Health Care
5/23/2023,Unitedhealth Group,UNH,479.44,Medical Specialities,Health Care
5/24/2023,Unitedhealth Group,UNH,480.83,Medical Specialities,Health Care
5/25/2023,Unitedhealth Group,UNH,477.7,Medical Specialities,Health Care
5/26/2023,Unitedhealth Group,UNH,481.52,Medical Specialities,Health Care
5/30/2023,Unitedhealth Group,UNH,479.85,Medical Specialities,Health Care
5/31/2023,Unitedhealth Group,UNH,487.24,Medical Specialities,Health Care
6/1/2023,Unitedhealth Group,UNH,493.63,Medical Specialities,Health Care
6/2/2023,Unitedhealth Group,UNH,499.58,Medical Specialities,Health Care
6/5/2023,Unitedhealth Group,UNH,498.19,Medical Specialities,Health Care
6/6/2023,Unitedhealth Group,UNH,487.57,Medical Specialities,Health Care
6/7/2023,Unitedhealth Group,UNH,482.13,Medical Specialities,Health Care
6/8/2023,Unitedhealth Group,UNH,490.23,Medical Specialities,Health Care
6/9/2023,Unitedhealth Group,UNH,493.62,Medical Specialities,Health Care
6/12/2023,Unitedhealth Group,UNH,492.59,Medical Specialities,Health Care
6/13/2023,Unitedhealth Group,UNH,491.31,Medical Specialities,Health Care
6/14/2023,Unitedhealth Group,UNH,459.86,Medical Specialities,Health Care
6/15/2023,Unitedhealth Group,UNH,465.89,Medical Specialities,Health Care
6/16/2023,Unitedhealth Group,UNH,458.49,Medical Specialities,Health Care
6/20/2023,Unitedhealth Group,UNH,469.39,Medical Specialities,Health Care
6/21/2023,Unitedhealth Group,UNH,476.75,Medical Specialities,Health Care
6/22/2023,Unitedhealth Group,UNH,479.05,Medical Specialities,Health Care
6/23/2023,Unitedhealth Group,UNH,477,Medical Specialities,Health Care
6/26/2023,Unitedhealth Group,UNH,479.06,Medical Specialities,Health Care
6/27/2023,Unitedhealth Group,UNH,482.56,Medical Specialities,Health Care
6/28/2023,Unitedhealth Group,UNH,474.45,Medical Specialities,Health Care
6/29/2023,Unitedhealth Group,UNH,476.44,Medical Specialities,Health Care
6/30/2023,Unitedhealth Group,UNH,480.64,Medical Specialities,Health Care
7/3/2023,Unitedhealth Group,UNH,477.88,Medical Specialities,Health Care
7/5/2023,Unitedhealth Group,UNH,471.22,Medical Specialities,Health Care
7/6/2023,Unitedhealth Group,UNH,469.36,Medical Specialities,Health Care
7/7/2023,Unitedhealth Group,UNH,461.58,Medical Specialities,Health Care
7/10/2023,Unitedhealth Group,UNH,463.05,Medical Specialities,Health Care
7/11/2023,Unitedhealth Group,UNH,462.89,Medical Specialities,Health Care
7/12/2023,Unitedhealth Group,UNH,451.7,Medical Specialities,Health Care
7/13/2023,Unitedhealth Group,UNH,447.75,Medical Specialities,Health Care
7/14/2023,Unitedhealth Group,UNH,480.17,Medical Specialities,Health Care
7/17/2023,Unitedhealth Group,UNH,484.08,Medical Specialities,Health Care
7/18/2023,Unitedhealth Group,UNH,500,Medical Specialities,Health Care
7/19/2023,Unitedhealth Group,UNH,503.7,Medical Specialities,Health Care
7/20/2023,Unitedhealth Group,UNH,504.24,Medical Specialities,Health Care
7/21/2023,Unitedhealth Group,UNH,506.53,Medical Specialities,Health Care
7/24/2023,Unitedhealth Group,UNH,508.68,Medical Specialities,Health Care
7/25/2023,Unitedhealth Group,UNH,510.93,Medical Specialities,Health Care
7/26/2023,Unitedhealth Group,UNH,508,Medical Specialities,Health Care
7/27/2023,Unitedhealth Group,UNH,505.23,Medical Specialities,Health Care
7/28/2023,Unitedhealth Group,UNH,502.91,Medical Specialities,Health Care
7/31/2023,Unitedhealth Group,UNH,506.37,Medical Specialities,Health Care
2/1/2023,Jpmorgan Chase & Co,JPM,139.59,Major Banks,Finance
2/2/2023,Jpmorgan Chase & Co,JPM,138.94,Major Banks,Finance
2/3/2023,Jpmorgan Chase & Co,JPM,141.09,Major Banks,Finance
2/6/2023,Jpmorgan Chase & Co,JPM,141.92,Major Banks,Finance
2/7/2023,Jpmorgan Chase & Co,JPM,143.65,Major Banks,Finance
2/8/2023,Jpmorgan Chase & Co,JPM,142.64,Major Banks,Finance
2/9/2023,Jpmorgan Chase & Co,JPM,140.42,Major Banks,Finance
2/10/2023,Jpmorgan Chase & Co,JPM,141.04,Major Banks,Finance
2/13/2023,Jpmorgan Chase & Co,JPM,142.57,Major Banks,Finance
2/14/2023,Jpmorgan Chase & Co,JPM,143.2,Major Banks,Finance
2/15/2023,Jpmorgan Chase & Co,JPM,143.8,Major Banks,Finance
2/16/2023,Jpmorgan Chase & Co,JPM,141.82,Major Banks,Finance
2/17/2023,Jpmorgan Chase & Co,JPM,142.24,Major Banks,Finance
2/21/2023,Jpmorgan Chase & Co,JPM,139.63,Major Banks,Finance
2/22/2023,Jpmorgan Chase & Co,JPM,138.56,Major Banks,Finance
2/23/2023,Jpmorgan Chase & Co,JPM,139.67,Major Banks,Finance
2/24/2023,Jpmorgan Chase & Co,JPM,140.93,Major Banks,Finance
2/27/2023,Jpmorgan Chase & Co,JPM,142.16,Major Banks,Finance
2/28/2023,Jpmorgan Chase & Co,JPM,143.35,Major Banks,Finance
3/1/2023,Jpmorgan Chase & Co,JPM,142.55,Major Banks,Finance
3/2/2023,Jpmorgan Chase & Co,JPM,141.07,Major Banks,Finance
3/3/2023,Jpmorgan Chase & Co,JPM,143.66,Major Banks,Finance
3/6/2023,Jpmorgan Chase & Co,JPM,142.82,Major Banks,Finance
3/7/2023,Jpmorgan Chase & Co,JPM,138.62,Major Banks,Finance
3/8/2023,Jpmorgan Chase & Co,JPM,137.8,Major Banks,Finance
3/9/2023,Jpmorgan Chase & Co,JPM,130.34,Major Banks,Finance
3/10/2023,Jpmorgan Chase & Co,JPM,133.65,Major Banks,Finance
3/13/2023,Jpmorgan Chase & Co,JPM,131.25,Major Banks,Finance
3/14/2023,Jpmorgan Chase & Co,JPM,134.62,Major Banks,Finance
3/15/2023,Jpmorgan Chase & Co,JPM,128.26,Major Banks,Finance
3/16/2023,Jpmorgan Chase & Co,JPM,130.75,Major Banks,Finance
3/17/2023,Jpmorgan Chase & Co,JPM,125.81,Major Banks,Finance
3/20/2023,Jpmorgan Chase & Co,JPM,127.14,Major Banks,Finance
3/21/2023,Jpmorgan Chase & Co,JPM,130.55,Major Banks,Finance
3/22/2023,Jpmorgan Chase & Co,JPM,127.18,Major Banks,Finance
3/23/2023,Jpmorgan Chase & Co,JPM,126.84,Major Banks,Finance
3/24/2023,Jpmorgan Chase & Co,JPM,124.91,Major Banks,Finance
3/27/2023,Jpmorgan Chase & Co,JPM,128.49,Major Banks,Finance
3/28/2023,Jpmorgan Chase & Co,JPM,128.88,Major Banks,Finance
3/29/2023,Jpmorgan Chase & Co,JPM,129.14,Major Banks,Finance
3/30/2023,Jpmorgan Chase & Co,JPM,128.75,Major Banks,Finance
3/31/2023,Jpmorgan Chase & Co,JPM,130.31,Major Banks,Finance
4/3/2023,Jpmorgan Chase & Co,JPM,130.16,Major Banks,Finance
4/4/2023,Jpmorgan Chase & Co,JPM,128.42,Major Banks,Finance
4/5/2023,Jpmorgan Chase & Co,JPM,127.61,Major Banks,Finance
4/6/2023,Jpmorgan Chase & Co,JPM,127.47,Major Banks,Finance
4/10/2023,Jpmorgan Chase & Co,JPM,127.89,Major Banks,Finance
4/11/2023,Jpmorgan Chase & Co,JPM,128.52,Major Banks,Finance
4/12/2023,Jpmorgan Chase & Co,JPM,128.5,Major Banks,Finance
4/13/2023,Jpmorgan Chase & Co,JPM,128.99,Major Banks,Finance
4/14/2023,Jpmorgan Chase & Co,JPM,138.73,Major Banks,Finance
4/17/2023,Jpmorgan Chase & Co,JPM,139.83,Major Banks,Finance
4/18/2023,Jpmorgan Chase & Co,JPM,141.4,Major Banks,Finance
4/19/2023,Jpmorgan Chase & Co,JPM,141.22,Major Banks,Finance
4/20/2023,Jpmorgan Chase & Co,JPM,140.81,Major Banks,Finance
4/21/2023,Jpmorgan Chase & Co,JPM,140.54,Major Banks,Finance
4/24/2023,Jpmorgan Chase & Co,JPM,140.73,Major Banks,Finance
4/25/2023,Jpmorgan Chase & Co,JPM,137.67,Major Banks,Finance
4/26/2023,Jpmorgan Chase & Co,JPM,135.23,Major Banks,Finance
4/27/2023,Jpmorgan Chase & Co,JPM,137.05,Major Banks,Finance
4/28/2023,Jpmorgan Chase & Co,JPM,138.24,Major Banks,Finance
5/1/2023,Jpmorgan Chase & Co,JPM,141.2,Major Banks,Finance
5/2/2023,Jpmorgan Chase & Co,JPM,138.92,Major Banks,Finance
5/3/2023,Jpmorgan Chase & Co,JPM,135.98,Major Banks,Finance
5/4/2023,Jpmorgan Chase & Co,JPM,134.12,Major Banks,Finance
5/5/2023,Jpmorgan Chase & Co,JPM,136.74,Major Banks,Finance
5/8/2023,Jpmorgan Chase & Co,JPM,137.07,Major Banks,Finance
5/9/2023,Jpmorgan Chase & Co,JPM,136.41,Major Banks,Finance
5/10/2023,Jpmorgan Chase & Co,JPM,136.48,Major Banks,Finance
5/11/2023,Jpmorgan Chase & Co,JPM,136.05,Major Banks,Finance
5/12/2023,Jpmorgan Chase & Co,JPM,134.1,Major Banks,Finance
5/15/2023,Jpmorgan Chase & Co,JPM,135.23,Major Banks,Finance
5/16/2023,Jpmorgan Chase & Co,JPM,134.32,Major Banks,Finance
5/17/2023,Jpmorgan Chase & Co,JPM,138.45,Major Banks,Finance
5/18/2023,Jpmorgan Chase & Co,JPM,139.5,Major Banks,Finance
5/19/2023,Jpmorgan Chase & Co,JPM,139.18,Major Banks,Finance
5/22/2023,Jpmorgan Chase & Co,JPM,138.03,Major Banks,Finance
5/23/2023,Jpmorgan Chase & Co,JPM,136.59,Major Banks,Finance
5/24/2023,Jpmorgan Chase & Co,JPM,135.34,Major Banks,Finance
5/25/2023,Jpmorgan Chase & Co,JPM,135.67,Major Banks,Finance
5/26/2023,Jpmorgan Chase & Co,JPM,136.94,Major Banks,Finance
5/30/2023,Jpmorgan Chase & Co,JPM,137.46,Major Banks,Finance
5/31/2023,Jpmorgan Chase & Co,JPM,135.71,Major Banks,Finance
6/1/2023,Jpmorgan Chase & Co,JPM,137.58,Major Banks,Finance
6/2/2023,Jpmorgan Chase & Co,JPM,140.47,Major Banks,Finance
6/5/2023,Jpmorgan Chase & Co,JPM,139.09,Major Banks,Finance
6/6/2023,Jpmorgan Chase & Co,JPM,139.34,Major Banks,Finance
6/7/2023,Jpmorgan Chase & Co,JPM,140.69,Major Banks,Finance
6/8/2023,Jpmorgan Chase & Co,JPM,140.73,Major Banks,Finance
6/9/2023,Jpmorgan Chase & Co,JPM,141.01,Major Banks,Finance
6/12/2023,Jpmorgan Chase & Co,JPM,141,Major Banks,Finance
6/13/2023,Jpmorgan Chase & Co,JPM,142.02,Major Banks,Finance
6/14/2023,Jpmorgan Chase & Co,JPM,141.49,Major Banks,Finance
6/15/2023,Jpmorgan Chase & Co,JPM,143.09,Major Banks,Finance
6/16/2023,Jpmorgan Chase & Co,JPM,143.26,Major Banks,Finance
6/20/2023,Jpmorgan Chase & Co,JPM,142.53,Major Banks,Finance
6/21/2023,Jpmorgan Chase & Co,JPM,142.32,Major Banks,Finance
6/22/2023,Jpmorgan Chase & Co,JPM,139.58,Major Banks,Finance
6/23/2023,Jpmorgan Chase & Co,JPM,138.85,Major Banks,Finance
6/26/2023,Jpmorgan Chase & Co,JPM,139.19,Major Banks,Finance
6/27/2023,Jpmorgan Chase & Co,JPM,139.2,Major Banks,Finance
6/28/2023,Jpmorgan Chase & Co,JPM,138.59,Major Banks,Finance
6/29/2023,Jpmorgan Chase & Co,JPM,143.43,Major Banks,Finance
6/30/2023,Jpmorgan Chase & Co,JPM,145.44,Major Banks,Finance
7/3/2023,Jpmorgan Chase & Co,JPM,146.61,Major Banks,Finance
7/5/2023,Jpmorgan Chase & Co,JPM,144.64,Major Banks,Finance
7/6/2023,Jpmorgan Chase & Co,JPM,143.21,Major Banks,Finance
7/7/2023,Jpmorgan Chase & Co,JPM,144.34,Major Banks,Finance
7/10/2023,Jpmorgan Chase & Co,JPM,145.15,Major Banks,Finance
7/11/2023,Jpmorgan Chase & Co,JPM,147.42,Major Banks,Finance
7/12/2023,Jpmorgan Chase & Co,JPM,148.15,Major Banks,Finance
7/13/2023,Jpmorgan Chase & Co,JPM,148.87,Major Banks,Finance
7/14/2023,Jpmorgan Chase & Co,JPM,149.77,Major Banks,Finance
7/17/2023,Jpmorgan Chase & Co,JPM,153.38,Major Banks,Finance
7/18/2023,Jpmorgan Chase & Co,JPM,153.66,Major Banks,Finance
7/19/2023,Jpmorgan Chase & Co,JPM,154.25,Major Banks,Finance
7/20/2023,Jpmorgan Chase & Co,JPM,156.15,Major Banks,Finance
7/21/2023,Jpmorgan Chase & Co,JPM,154.95,Major Banks,Finance
7/24/2023,Jpmorgan Chase & Co,JPM,158,Major Banks,Finance
7/25/2023,Jpmorgan Chase & Co,JPM,156.82,Major Banks,Finance
7/26/2023,Jpmorgan Chase & Co,JPM,157.76,Major Banks,Finance
7/27/2023,Jpmorgan Chase & Co,JPM,156.02,Major Banks,Finance
7/28/2023,Jpmorgan Chase & Co,JPM,156.91,Major Banks,Finance
7/31/2023,Jpmorgan Chase & Co,JPM,157.96,Major Banks,Finance
2/1/2023,Johnson & Johnson,JNJ,164.92,Biotechnology: Pharmaceutical Preparations,Health Care
2/2/2023,Johnson & Johnson,JNJ,165.54,Biotechnology: Pharmaceutical Preparations,Health Care
2/3/2023,Johnson & Johnson,JNJ,164.61,Biotechnology: Pharmaceutical Preparations,Health Care
2/6/2023,Johnson & Johnson,JNJ,163.36,Biotechnology: Pharmaceutical Preparations,Health Care
2/7/2023,Johnson & Johnson,JNJ,163.4,Biotechnology: Pharmaceutical Preparations,Health Care
2/8/2023,Johnson & Johnson,JNJ,163.61,Biotechnology: Pharmaceutical Preparations,Health Care
2/9/2023,Johnson & Johnson,JNJ,161.4,Biotechnology: Pharmaceutical Preparations,Health Care
2/10/2023,Johnson & Johnson,JNJ,162.15,Biotechnology: Pharmaceutical Preparations,Health Care
2/13/2023,Johnson & Johnson,JNJ,162.75,Biotechnology: Pharmaceutical Preparations,Health Care
2/14/2023,Johnson & Johnson,JNJ,162.04,Biotechnology: Pharmaceutical Preparations,Health Care
2/15/2023,Johnson & Johnson,JNJ,159.37,Biotechnology: Pharmaceutical Preparations,Health Care
2/16/2023,Johnson & Johnson,JNJ,158.24,Biotechnology: Pharmaceutical Preparations,Health Care
2/17/2023,Johnson & Johnson,JNJ,160.39,Biotechnology: Pharmaceutical Preparations,Health Care
2/21/2023,Johnson & Johnson,JNJ,158,Biotechnology: Pharmaceutical Preparations,Health Care
2/22/2023,Johnson & Johnson,JNJ,157.78,Biotechnology: Pharmaceutical Preparations,Health Care
2/23/2023,Johnson & Johnson,JNJ,157.73,Biotechnology: Pharmaceutical Preparations,Health Care
2/24/2023,Johnson & Johnson,JNJ,155.97,Biotechnology: Pharmaceutical Preparations,Health Care
2/27/2023,Johnson & Johnson,JNJ,155.63,Biotechnology: Pharmaceutical Preparations,Health Care
2/28/2023,Johnson & Johnson,JNJ,153.26,Biotechnology: Pharmaceutical Preparations,Health Care
3/1/2023,Johnson & Johnson,JNJ,152.57,Biotechnology: Pharmaceutical Preparations,Health Care
3/2/2023,Johnson & Johnson,JNJ,152.45,Biotechnology: Pharmaceutical Preparations,Health Care
3/3/2023,Johnson & Johnson,JNJ,154.02,Biotechnology: Pharmaceutical Preparations,Health Care
3/6/2023,Johnson & Johnson,JNJ,155.56,Biotechnology: Pharmaceutical Preparations,Health Care
3/7/2023,Johnson & Johnson,JNJ,154.09,Biotechnology: Pharmaceutical Preparations,Health Care
3/8/2023,Johnson & Johnson,JNJ,152.96,Biotechnology: Pharmaceutical Preparations,Health Care
3/9/2023,Johnson & Johnson,JNJ,151.24,Biotechnology: Pharmaceutical Preparations,Health Care
3/10/2023,Johnson & Johnson,JNJ,151.61,Biotechnology: Pharmaceutical Preparations,Health Care
3/13/2023,Johnson & Johnson,JNJ,153.06,Biotechnology: Pharmaceutical Preparations,Health Care
3/14/2023,Johnson & Johnson,JNJ,153.92,Biotechnology: Pharmaceutical Preparations,Health Care
3/15/2023,Johnson & Johnson,JNJ,154.35,Biotechnology: Pharmaceutical Preparations,Health Care
3/16/2023,Johnson & Johnson,JNJ,154.03,Biotechnology: Pharmaceutical Preparations,Health Care
3/17/2023,Johnson & Johnson,JNJ,152.38,Biotechnology: Pharmaceutical Preparations,Health Care
3/20/2023,Johnson & Johnson,JNJ,153.89,Biotechnology: Pharmaceutical Preparations,Health Care
3/21/2023,Johnson & Johnson,JNJ,153.89,Biotechnology: Pharmaceutical Preparations,Health Care
3/22/2023,Johnson & Johnson,JNJ,151.05,Biotechnology: Pharmaceutical Preparations,Health Care
3/23/2023,Johnson & Johnson,JNJ,151.13,Biotechnology: Pharmaceutical Preparations,Health Care
3/24/2023,Johnson & Johnson,JNJ,152.65,Biotechnology: Pharmaceutical Preparations,Health Care
3/27/2023,Johnson & Johnson,JNJ,153.3,Biotechnology: Pharmaceutical Preparations,Health Care
3/28/2023,Johnson & Johnson,JNJ,151.82,Biotechnology: Pharmaceutical Preparations,Health Care
3/29/2023,Johnson & Johnson,JNJ,153.31,Biotechnology: Pharmaceutical Preparations,Health Care
3/30/2023,Johnson & Johnson,JNJ,153.43,Biotechnology: Pharmaceutical Preparations,Health Care
3/31/2023,Johnson & Johnson,JNJ,155,Biotechnology: Pharmaceutical Preparations,Health Care
4/3/2023,Johnson & Johnson,JNJ,156.85,Biotechnology: Pharmaceutical Preparations,Health Care
4/4/2023,Johnson & Johnson,JNJ,158.49,Biotechnology: Pharmaceutical Preparations,Health Care
4/5/2023,Johnson & Johnson,JNJ,165.61,Biotechnology: Pharmaceutical Preparations,Health Care
4/6/2023,Johnson & Johnson,JNJ,165.15,Biotechnology: Pharmaceutical Preparations,Health Care
4/10/2023,Johnson & Johnson,JNJ,164.32,Biotechnology: Pharmaceutical Preparations,Health Care
4/11/2023,Johnson & Johnson,JNJ,164.27,Biotechnology: Pharmaceutical Preparations,Health Care
4/12/2023,Johnson & Johnson,JNJ,163.92,Biotechnology: Pharmaceutical Preparations,Health Care
4/13/2023,Johnson & Johnson,JNJ,166.11,Biotechnology: Pharmaceutical Preparations,Health Care
4/14/2023,Johnson & Johnson,JNJ,165.84,Biotechnology: Pharmaceutical Preparations,Health Care
4/17/2023,Johnson & Johnson,JNJ,165.67,Biotechnology: Pharmaceutical Preparations,Health Care
4/18/2023,Johnson & Johnson,JNJ,161.01,Biotechnology: Pharmaceutical Preparations,Health Care
4/19/2023,Johnson & Johnson,JNJ,162.53,Biotechnology: Pharmaceutical Preparations,Health Care
4/20/2023,Johnson & Johnson,JNJ,163.58,Biotechnology: Pharmaceutical Preparations,Health Care
4/21/2023,Johnson & Johnson,JNJ,162.69,Biotechnology: Pharmaceutical Preparations,Health Care
4/24/2023,Johnson & Johnson,JNJ,163.68,Biotechnology: Pharmaceutical Preparations,Health Care
4/25/2023,Johnson & Johnson,JNJ,165.18,Biotechnology: Pharmaceutical Preparations,Health Care
4/26/2023,Johnson & Johnson,JNJ,162.62,Biotechnology: Pharmaceutical Preparations,Health Care
4/27/2023,Johnson & Johnson,JNJ,163,Biotechnology: Pharmaceutical Preparations,Health Care
4/28/2023,Johnson & Johnson,JNJ,163.7,Biotechnology: Pharmaceutical Preparations,Health Care
5/1/2023,Johnson & Johnson,JNJ,163.6,Biotechnology: Pharmaceutical Preparations,Health Care
5/2/2023,Johnson & Johnson,JNJ,165.03,Biotechnology: Pharmaceutical Preparations,Health Care
5/3/2023,Johnson & Johnson,JNJ,162.87,Biotechnology: Pharmaceutical Preparations,Health Care
5/4/2023,Johnson & Johnson,JNJ,162.13,Biotechnology: Pharmaceutical Preparations,Health Care
5/5/2023,Johnson & Johnson,JNJ,162.68,Biotechnology: Pharmaceutical Preparations,Health Care
5/8/2023,Johnson & Johnson,JNJ,162.31,Biotechnology: Pharmaceutical Preparations,Health Care
5/9/2023,Johnson & Johnson,JNJ,161.05,Biotechnology: Pharmaceutical Preparations,Health Care
5/10/2023,Johnson & Johnson,JNJ,161.65,Biotechnology: Pharmaceutical Preparations,Health Care
5/11/2023,Johnson & Johnson,JNJ,160.99,Biotechnology: Pharmaceutical Preparations,Health Care
5/12/2023,Johnson & Johnson,JNJ,160.78,Biotechnology: Pharmaceutical Preparations,Health Care
5/15/2023,Johnson & Johnson,JNJ,159.55,Biotechnology: Pharmaceutical Preparations,Health Care
5/16/2023,Johnson & Johnson,JNJ,159.34,Biotechnology: Pharmaceutical Preparations,Health Care
5/17/2023,Johnson & Johnson,JNJ,158.99,Biotechnology: Pharmaceutical Preparations,Health Care
5/18/2023,Johnson & Johnson,JNJ,158.48,Biotechnology: Pharmaceutical Preparations,Health Care
5/19/2023,Johnson & Johnson,JNJ,158.91,Biotechnology: Pharmaceutical Preparations,Health Care
5/22/2023,Johnson & Johnson,JNJ,156.87,Biotechnology: Pharmaceutical Preparations,Health Care
5/23/2023,Johnson & Johnson,JNJ,156.81,Biotechnology: Pharmaceutical Preparations,Health Care
5/24/2023,Johnson & Johnson,JNJ,156.66,Biotechnology: Pharmaceutical Preparations,Health Care
5/25/2023,Johnson & Johnson,JNJ,154.41,Biotechnology: Pharmaceutical Preparations,Health Care
5/26/2023,Johnson & Johnson,JNJ,154.35,Biotechnology: Pharmaceutical Preparations,Health Care
5/30/2023,Johnson & Johnson,JNJ,154.37,Biotechnology: Pharmaceutical Preparations,Health Care
5/31/2023,Johnson & Johnson,JNJ,155.06,Biotechnology: Pharmaceutical Preparations,Health Care
6/1/2023,Johnson & Johnson,JNJ,154.54,Biotechnology: Pharmaceutical Preparations,Health Care
6/2/2023,Johnson & Johnson,JNJ,156.97,Biotechnology: Pharmaceutical Preparations,Health Care
6/5/2023,Johnson & Johnson,JNJ,158.32,Biotechnology: Pharmaceutical Preparations,Health Care
6/6/2023,Johnson & Johnson,JNJ,158.18,Biotechnology: Pharmaceutical Preparations,Health Care
6/7/2023,Johnson & Johnson,JNJ,158.52,Biotechnology: Pharmaceutical Preparations,Health Care
6/8/2023,Johnson & Johnson,JNJ,160.26,Biotechnology: Pharmaceutical Preparations,Health Care
6/9/2023,Johnson & Johnson,JNJ,160.01,Biotechnology: Pharmaceutical Preparations,Health Care
6/12/2023,Johnson & Johnson,JNJ,159.9,Biotechnology: Pharmaceutical Preparations,Health Care
6/13/2023,Johnson & Johnson,JNJ,160.74,Biotechnology: Pharmaceutical Preparations,Health Care
6/14/2023,Johnson & Johnson,JNJ,161.56,Biotechnology: Pharmaceutical Preparations,Health Care
6/15/2023,Johnson & Johnson,JNJ,163.73,Biotechnology: Pharmaceutical Preparations,Health Care
6/16/2023,Johnson & Johnson,JNJ,164.23,Biotechnology: Pharmaceutical Preparations,Health Care
6/20/2023,Johnson & Johnson,JNJ,164.13,Biotechnology: Pharmaceutical Preparations,Health Care
6/21/2023,Johnson & Johnson,JNJ,163.88,Biotechnology: Pharmaceutical Preparations,Health Care
6/22/2023,Johnson & Johnson,JNJ,165.62,Biotechnology: Pharmaceutical Preparations,Health Care
6/23/2023,Johnson & Johnson,JNJ,165.48,Biotechnology: Pharmaceutical Preparations,Health Care
6/26/2023,Johnson & Johnson,JNJ,163.63,Biotechnology: Pharmaceutical Preparations,Health Care
6/27/2023,Johnson & Johnson,JNJ,163.29,Biotechnology: Pharmaceutical Preparations,Health Care
6/28/2023,Johnson & Johnson,JNJ,162.96,Biotechnology: Pharmaceutical Preparations,Health Care
6/29/2023,Johnson & Johnson,JNJ,164.1,Biotechnology: Pharmaceutical Preparations,Health Care
6/30/2023,Johnson & Johnson,JNJ,165.52,Biotechnology: Pharmaceutical Preparations,Health Care
7/3/2023,Johnson & Johnson,JNJ,163.35,Biotechnology: Pharmaceutical Preparations,Health Care
7/5/2023,Johnson & Johnson,JNJ,162.81,Biotechnology: Pharmaceutical Preparations,Health Care
7/6/2023,Johnson & Johnson,JNJ,161.6,Biotechnology: Pharmaceutical Preparations,Health Care
7/7/2023,Johnson & Johnson,JNJ,159.25,Biotechnology: Pharmaceutical Preparations,Health Care
7/10/2023,Johnson & Johnson,JNJ,159.51,Biotechnology: Pharmaceutical Preparations,Health Care
7/11/2023,Johnson & Johnson,JNJ,158.63,Biotechnology: Pharmaceutical Preparations,Health Care
7/12/2023,Johnson & Johnson,JNJ,158.08,Biotechnology: Pharmaceutical Preparations,Health Care
7/13/2023,Johnson & Johnson,JNJ,158.81,Biotechnology: Pharmaceutical Preparations,Health Care
7/14/2023,Johnson & Johnson,JNJ,159.87,Biotechnology: Pharmaceutical Preparations,Health Care
7/17/2023,Johnson & Johnson,JNJ,159.07,Biotechnology: Pharmaceutical Preparations,Health Care
7/18/2023,Johnson & Johnson,JNJ,159.06,Biotechnology: Pharmaceutical Preparations,Health Care
7/19/2023,Johnson & Johnson,JNJ,158.74,Biotechnology: Pharmaceutical Preparations,Health Care
7/20/2023,Johnson & Johnson,JNJ,168.38,Biotechnology: Pharmaceutical Preparations,Health Care
7/21/2023,Johnson & Johnson,JNJ,170.19,Biotechnology: Pharmaceutical Preparations,Health Care
7/24/2023,Johnson & Johnson,JNJ,171.08,Biotechnology: Pharmaceutical Preparations,Health Care
7/25/2023,Johnson & Johnson,JNJ,172.39,Biotechnology: Pharmaceutical Preparations,Health Care
7/26/2023,Johnson & Johnson,JNJ,172.72,Biotechnology: Pharmaceutical Preparations,Health Care
7/27/2023,Johnson & Johnson,JNJ,173.69,Biotechnology: Pharmaceutical Preparations,Health Care
7/28/2023,Johnson & Johnson,JNJ,174.48,Biotechnology: Pharmaceutical Preparations,Health Care
7/31/2023,Johnson & Johnson,JNJ,167.53,Biotechnology: Pharmaceutical Preparations,Health Care
2/1/2023,Exxon Mobil,XOM,114.74,Integrated oil Companies,Energy
2/2/2023,Exxon Mobil,XOM,111.15,Integrated oil Companies,Energy
2/3/2023,Exxon Mobil,XOM,111.92,Integrated oil Companies,Energy
2/6/2023,Exxon Mobil,XOM,111.73,Integrated oil Companies,Energy
2/7/2023,Exxon Mobil,XOM,114.92,Integrated oil Companies,Energy
2/8/2023,Exxon Mobil,XOM,113.92,Integrated oil Companies,Energy
2/9/2023,Exxon Mobil,XOM,114.35,Integrated oil Companies,Energy
2/10/2023,Exxon Mobil,XOM,119.17,Integrated oil Companies,Energy
2/13/2023,Exxon Mobil,XOM,117.8,Integrated oil Companies,Energy
2/14/2023,Exxon Mobil,XOM,116.42,Integrated oil Companies,Energy
2/15/2023,Exxon Mobil,XOM,116.07,Integrated oil Companies,Energy
2/16/2023,Exxon Mobil,XOM,115.73,Integrated oil Companies,Energy
2/17/2023,Exxon Mobil,XOM,111.28,Integrated oil Companies,Energy
2/21/2023,Exxon Mobil,XOM,111.17,Integrated oil Companies,Energy
